SKU,target_month,predicted_qty,mae,rmse,mape,model_version,trained_at
BHC6643A,2026-03,0.0,44.11,61.26,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643A,2026-04,0.0,44.11,61.26,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643A,2026-05,0.0,44.11,61.26,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643AS,2025-12,20.09,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643AS,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643AS,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643AS,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643AS,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643AS,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643D,2025-12,18.4,22.98,27.81,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643D,2026-01,0.0,22.98,27.81,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643D,2026-02,0.0,22.98,27.81,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643D,2026-03,0.0,22.98,27.81,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643D,2026-04,0.0,22.98,27.81,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6643D,2026-05,0.0,22.98,27.81,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6650,2025-12,3.74,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6650,2026-01,2.95,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6650,2026-02,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6650,2026-03,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6650,2026-04,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6650,2026-05,0.0,0.95,2.13,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6654,2025-12,56.36,24.95,40.3,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6654,2026-01,0.0,24.95,40.3,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6654,2026-02,0.0,24.95,40.3,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6654,2026-03,0.0,24.95,40.3,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6654,2026-04,0.0,24.95,40.3,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6654,2026-05,0.0,24.95,40.3,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6664,2025-12,93.65,8.45,12.11,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6664,2026-01,16.44,8.45,12.11,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6664,2026-02,9.51,8.45,12.11,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6664,2026-03,21.02,8.45,12.11,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6664,2026-04,0.0,8.45,12.11,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6664,2026-05,0.0,8.45,12.11,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6665AH,2025-12,22.88,24.99,31.34,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6665AH,2026-01,0.0,24.99,31.34,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6665AH,2026-02,0.0,24.99,31.34,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6665AH,2026-03,0.0,24.99,31.34,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6665AH,2026-04,0.0,24.99,31.34,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6665AH,2026-05,0.0,24.99,31.34,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6665AHAS,2025-12,0.24,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6665AHAS,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6665AHAS,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6665AHAS,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6665AHAS,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6665AHAS,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6810AH,2025-12,24.1,30.99,35.34,0.7013,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6810AH,2026-01,19.08,30.99,35.34,0.7013,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6810AH,2026-02,1.07,30.99,35.34,0.7013,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6810AH,2026-03,3.16,30.99,35.34,0.7013,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6810AH,2026-04,0.0,30.99,35.34,0.7013,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6810AH,2026-05,0.0,30.99,35.34,0.7013,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6820H,2025-12,19.83,46.64,52.7,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6820H,2026-01,0.0,46.64,52.7,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6820H,2026-02,0.0,46.64,52.7,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6820H,2026-03,0.0,46.64,52.7,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6820H,2026-04,0.0,46.64,52.7,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6820H,2026-05,0.0,46.64,52.7,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6830H,2025-12,13.9,24.28,31.27,0.5882,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6830H,2026-01,0.0,24.28,31.27,0.5882,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6830H,2026-02,0.0,24.28,31.27,0.5882,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6830H,2026-03,0.0,24.28,31.27,0.5882,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6830H,2026-04,26.61,24.28,31.27,0.5882,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6830H,2026-05,0.71,24.28,31.27,0.5882,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6840H,2025-12,16.44,40.55,49.53,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6840H,2026-01,0.0,40.55,49.53,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6840H,2026-02,0.0,40.55,49.53,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6840H,2026-03,0.0,40.55,49.53,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6840H,2026-04,0.0,40.55,49.53,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6840H,2026-05,0.0,40.55,49.53,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6850H,2025-12,12.15,21.3,30.06,0.4576,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6850H,2026-01,0.0,21.3,30.06,0.4576,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6850H,2026-02,0.0,21.3,30.06,0.4576,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6850H,2026-03,0.0,21.3,30.06,0.4576,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6850H,2026-04,0.0,21.3,30.06,0.4576,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6850H,2026-05,0.0,21.3,30.06,0.4576,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6860H,2025-12,0.24,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6860H,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6860H,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6860H,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6860H,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6860H,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6881H,2025-12,12.32,21.62,22.6,0.9214,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6881H,2026-01,0.0,21.62,22.6,0.9214,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6881H,2026-02,0.0,21.62,22.6,0.9214,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6881H,2026-03,0.0,21.62,22.6,0.9214,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6881H,2026-04,0.0,21.62,22.6,0.9214,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6881H,2026-05,0.0,21.62,22.6,0.9214,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6882H,2025-12,53.42,36.22,44.9,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6882H,2026-01,0.0,36.22,44.9,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6882H,2026-02,0.0,36.22,44.9,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6882H,2026-03,0.0,36.22,44.9,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6882H,2026-04,0.0,36.22,44.9,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6882H,2026-05,0.0,36.22,44.9,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6883H,2025-12,128.22,40.58,54.32,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6883H,2026-01,0.88,40.58,54.32,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6883H,2026-02,21.44,40.58,54.32,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6883H,2026-03,17.4,40.58,54.32,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6883H,2026-04,41.18,40.58,54.32,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6883H,2026-05,39.68,40.58,54.32,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6884H,2025-12,31.11,34.9,45.72,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6884H,2026-01,0.0,34.9,45.72,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6884H,2026-02,0.0,34.9,45.72,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6884H,2026-03,0.0,34.9,45.72,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6884H,2026-04,0.0,34.9,45.72,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6884H,2026-05,0.0,34.9,45.72,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6885H,2025-12,29.22,17.1,22.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6885H,2026-01,0.0,17.1,22.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6885H,2026-02,0.0,17.1,22.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6885H,2026-03,0.0,17.1,22.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6885H,2026-04,0.0,17.1,22.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC6885H,2026-05,0.0,17.1,22.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7305H,2025-12,127.91,115.65,136.55,0.8963,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7305H,2026-01,90.7,115.65,136.55,0.8963,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7305H,2026-02,110.1,115.65,136.55,0.8963,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7305H,2026-03,10.82,115.65,136.55,0.8963,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7305H,2026-04,25.62,115.65,136.55,0.8963,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7305H,2026-05,86.5,115.65,136.55,0.8963,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7322H,2025-12,0.38,1.76,2.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7322H,2026-01,0.0,1.76,2.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7322H,2026-02,0.0,1.76,2.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7322H,2026-03,0.0,1.76,2.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7322H,2026-04,0.0,1.76,2.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7322H,2026-05,0.0,1.76,2.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7331H,2025-12,0.86,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7331H,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7331H,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7331H,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7331H,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7331H,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7351H,2025-12,0.32,5.52,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7351H,2026-01,0.0,5.52,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7351H,2026-02,0.0,5.52,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7351H,2026-03,0.0,5.52,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7351H,2026-04,0.0,5.52,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7351H,2026-05,0.0,5.52,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7353H,2025-12,0.32,5.58,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7353H,2026-01,0.0,5.58,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7353H,2026-02,0.0,5.58,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7353H,2026-03,0.0,5.58,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7353H,2026-04,0.0,5.58,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7353H,2026-05,0.0,5.58,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7354,2025-12,10.33,79.46,101.86,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7354,2026-01,0.0,79.46,101.86,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7354,2026-02,0.0,79.46,101.86,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7354,2026-03,0.0,79.46,101.86,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7354,2026-04,0.0,79.46,101.86,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7354,2026-05,0.0,79.46,101.86,1.0,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7365H,2025-12,0.7,5.59,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7365H,2026-01,0.0,5.59,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7365H,2026-02,0.0,5.59,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7365H,2026-03,0.0,5.59,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7365H,2026-04,0.0,5.59,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC7365H,2026-05,0.0,5.59,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8103,2025-12,0.32,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8103,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8103,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8103,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8103,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8103,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC815-W,2025-12,0.32,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC815-W,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC815-W,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC815-W,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC815-W,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC815-W,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC815W,2025-12,0.32,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC815W,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC815W,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC815W,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC815W,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC815W,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC816C,2025-12,0.0,6.17,11.47,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC816C,2026-01,0.0,6.17,11.47,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC816C,2026-02,0.0,6.17,11.47,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC816C,2026-03,0.0,6.17,11.47,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC816C,2026-04,0.0,6.17,11.47,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC816C,2026-05,0.0,6.17,11.47,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC819C,2025-12,0.32,5.46,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC819C,2026-01,0.0,5.46,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC819C,2026-02,0.0,5.46,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC819C,2026-03,0.0,5.46,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC819C,2026-04,0.0,5.46,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC819C,2026-05,0.0,5.46,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC820-W,2025-12,10.48,32.78,40.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC820-W,2026-01,0.0,32.78,40.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC820-W,2026-02,0.0,32.78,40.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC820-W,2026-03,0.0,32.78,40.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC820-W,2026-04,0.0,32.78,40.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC820-W,2026-05,0.0,32.78,40.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8205,2025-12,1.44,105.74,168.88,0.9043,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8205,2026-01,0.0,105.74,168.88,0.9043,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8205,2026-02,0.0,105.74,168.88,0.9043,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8205,2026-03,0.0,105.74,168.88,0.9043,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8205,2026-04,0.0,105.74,168.88,0.9043,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8205,2026-05,0.0,105.74,168.88,0.9043,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8216H,2025-12,18.97,37.41,46.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8216H,2026-01,0.0,37.41,46.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8216H,2026-02,0.0,37.41,46.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8216H,2026-03,0.0,37.41,46.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8216H,2026-04,0.0,37.41,46.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8216H,2026-05,0.0,37.41,46.2,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8224H,2025-12,0.75,6.68,11.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8224H,2026-01,0.0,6.68,11.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8224H,2026-02,0.0,6.68,11.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8224H,2026-03,0.0,6.68,11.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8224H,2026-04,0.0,6.68,11.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8224H,2026-05,0.0,6.68,11.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8235H,2025-12,7.74,19.99,29.62,0.948,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8235H,2026-01,0.0,19.99,29.62,0.948,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8235H,2026-02,0.0,19.99,29.62,0.948,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8235H,2026-03,0.0,19.99,29.62,0.948,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8235H,2026-04,0.0,19.99,29.62,0.948,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8235H,2026-05,0.0,19.99,29.62,0.948,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8301,2025-12,0.01,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8301,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8301,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8301,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8301,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8301,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8350,2025-12,0.24,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8350,2026-01,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8350,2026-02,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8350,2026-03,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8350,2026-04,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8350,2026-05,0.0,,,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC84010,2025-12,0.24,0.34,0.34,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC84010,2026-01,0.0,0.34,0.34,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC84010,2026-02,0.0,0.34,0.34,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC84010,2026-03,0.0,0.34,0.34,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC84010,2026-04,0.0,0.34,0.34,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC84010,2026-05,0.0,0.34,0.34,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8410,2025-12,0.32,5.94,11.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8410,2026-01,0.0,5.94,11.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8410,2026-02,0.0,5.94,11.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8410,2026-03,0.0,5.94,11.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8410,2026-04,0.0,5.94,11.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8410,2026-05,0.0,5.94,11.46,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8413,2025-12,13.87,21.61,27.53,0.535,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8413,2026-01,4.56,21.61,27.53,0.535,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8413,2026-02,0.0,21.61,27.53,0.535,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8413,2026-03,0.0,21.61,27.53,0.535,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8413,2026-04,0.0,21.61,27.53,0.535,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8413,2026-05,0.0,21.61,27.53,0.535,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8413AS,2025-12,0.24,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8413AS,2026-01,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8413AS,2026-02,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8413AS,2026-03,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8413AS,2026-04,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8413AS,2026-05,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8416,2025-12,19.9,42.27,50.55,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8416,2026-01,0.0,42.27,50.55,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8416,2026-02,0.0,42.27,50.55,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8416,2026-03,0.0,42.27,50.55,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8416,2026-04,0.0,42.27,50.55,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8416,2026-05,0.0,42.27,50.55,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8416AS,2025-12,0.24,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8416AS,2026-01,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8416AS,2026-02,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8416AS,2026-03,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8416AS,2026-04,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8416AS,2026-05,0.0,5.37,11.39,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8417,2025-12,0.75,6.63,11.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8417,2026-01,0.0,6.63,11.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8417,2026-02,0.0,6.63,11.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8417,2026-03,0.0,6.63,11.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8417,2026-04,0.0,6.63,11.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8417,2026-05,0.0,6.63,11.61,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8426,2025-12,0.75,5.6,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8426,2026-01,0.0,5.6,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8426,2026-02,0.0,5.6,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8426,2026-03,0.0,5.6,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8426,2026-04,0.0,5.6,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8426,2026-05,0.0,5.6,11.4,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8429,2025-12,18.4,19.79,23.12,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8429,2026-01,0.0,19.79,23.12,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8429,2026-02,0.0,19.79,23.12,,lgbm-v1,2026-04-11T02:53:17.769190Z
BHC8429,2026-03,0.0,19.79,23.12,,lgbm-v1,2026-04-11T02:53:17.769190Z
